JD,X,Y,Z,VX,VY,VZ
2460932.70000000,-7.6634937554533022e-01,-1.9892822117991629e+00,1.7409481362845336e-01,-1.3487467112905207e-02,3.4830489606824652e-02,-1.6436573444654373e-03
2460932.80000000,-7.6769800618305928e-01,-1.9857988617380045e+00,1.7393042154847546e-01,-1.3485142953180845e-02,3.4836512459570083e-02,-1.6441844522383908e-03
2460932.90000000,-7.6904640375408928e-01,-1.9823149087327743e+00,1.7376597667935628e-01,-1.3482805641686094e-02,3.4842548166531713e-02,-1.6447131127691899e-03
2460933.00000000,-7.7039456693343389e-01,-1.9788303515133854e+00,1.7360147886634156e-01,-1.3480455107774361e-02,3.4848596745400855e-02,-1.6452433309382467e-03
2460933.10000000,-7.7174249439530385e-01,-1.9753451887917683e+00,1.7343692795342305e-01,-1.3478091280437773e-02,3.4854658213731834e-02,-1.6457751116356054e-03
2460933.20000000,-7.7309018480679137e-01,-1.9718594192781063e+00,1.7327232378410320e-01,-1.3475714088316923e-02,3.4860732588911210e-02,-1.6463084597583564e-03
2460933.30000000,-7.7443763682156164e-01,-1.9683730416970873e+00,1.7310766620216111e-01,-1.3473323459711006e-02,3.4866819888126600e-02,-1.6468433802080094e-03
2460933.40000000,-7.7578484910491363e-01,-1.9648860547229821e+00,1.7294295504858492e-01,-1.3470919322532216e-02,3.4872920128477286e-02,-1.6473798779003245e-03
2460933.50000000,-7.7713182029609795e-01,-1.9613984570770688e+00,1.7277819016617132e-01,-1.3468501604371538e-02,3.4879033326801277e-02,-1.6479179577502281e-03
2460933.60000000,-7.7847854903338076e-01,-1.9579102474627148e+00,1.7261337139645844e-01,-1.3466070232453262e-02,3.4885159499785767e-02,-1.6484576246816253e-03
2460933.70000000,-7.7982503394773262e-01,-1.9544214245816260e+00,1.7244849858049172e-01,-1.3463625133645121e-02,3.4891298663935859e-02,-1.6489988836247695e-03
2460933.80000000,-7.8117127365652439e-01,-1.9509319871501192e+00,1.7228357155959129e-01,-1.3461166234468799e-02,3.4897450835543013e-02,-1.6495417395135813e-03
2460933.90000000,-7.8251726678856659e-01,-1.9474419338341400e+00,1.7211859017227926e-01,-1.3458693461053106e-02,3.4903616030796648e-02,-1.6500861972956187e-03
2460934.00000000,-7.8386301194645946e-01,-1.9439512633467755e+00,1.7195355425888709e-01,-1.3456206739201707e-02,3.4909794265609327e-02,-1.6506322619167558e-03
2460934.10000000,-7.8520850773163420e-01,-1.9404599743832798e+00,1.7178846365848313e-01,-1.3453705994346477e-02,3.4915985555728175e-02,-1.6511799383311324e-03
2460934.20000000,-7.8655375273804684e-01,-1.9369680656373438e+00,1.7162331820964019e-01,-1.3451191151557979e-02,3.4922189916703254e-02,-1.6517292314984714e-03
2460934.30000000,-7.8789874554588002e-01,-1.9334755358173774e+00,1.7145811775120412e-01,-1.3448662135556380e-02,3.4928407363855461e-02,-1.6522801463813473e-03
2460934.40000000,-7.8924348474655748e-01,-1.9299823835814744e+00,1.7129286211921610e-01,-1.3446118870663364e-02,3.4934637912389301e-02,-1.6528326879552931e-03
2460934.50000000,-7.9058796890512983e-01,-1.9264886076350123e+00,1.7112755115152767e-01,-1.3443561280871912e-02,3.4940881577215969e-02,-1.6533868611932415e-03
2460934.60000000,-7.9193219658529113e-01,-1.9229942066656240e+00,1.7096218468472346e-01,-1.3440989289798394e-02,3.4947138373065977e-02,-1.6539426710756085e-03
2460934.70000000,-7.9327616634307840e-01,-1.9194991793594793e+00,1.7079676255488979e-01,-1.3438402820693460e-02,3.4953408314456973e-02,-1.6545001225875616e-03
2460934.80000000,-7.9461987672057932e-01,-1.9160035244175861e+00,1.7063128459838495e-01,-1.3435801796453345e-02,3.4959691415661194e-02,-1.6550592207162350e-03
2460934.90000000,-7.9596332627092248e-01,-1.9125072404906986e+00,1.7046575064875624e-01,-1.3433186139570534e-02,3.4965987690819315e-02,-1.6556199704609754e-03
2460935.00000000,-7.9730651352069759e-01,-1.9090103262770062e+00,1.7030016054136277e-01,-1.3430555772205612e-02,3.4972297153761572e-02,-1.6561823768175389e-03
2460935.10000000,-7.9864943699494817e-01,-1.9055127804570464e+00,1.7013451411029334e-01,-1.3427910616138097e-02,3.4978619818121427e-02,-1.6567464447883151e-03
2460935.20000000,-7.9999209521087766e-01,-1.9020146017100052e+00,1.6996881118913629e-01,-1.3425250592777748e-02,3.4984955697302887e-02,-1.6573121793795383e-03
2460935.30000000,-8.0133448667156149e-01,-1.8985157887300348e+00,1.6980305161175097e-01,-1.3422575623176279e-02,3.4991304804447572e-02,-1.6578795855984537e-03
2460935.40000000,-8.0267660989091261e-01,-1.8950163401611013e+00,1.6963723520918009e-01,-1.3419885627976743e-02,3.4997667152549608e-02,-1.6584486684636998e-03
2460935.50000000,-8.0401846335613880e-01,-1.8915162546947666e+00,1.6947136181428013e-01,-1.3417180527487523e-02,3.5004042754274677e-02,-1.6590194329892608e-03
2460935.60000000,-8.0536004555271024e-01,-1.8880155310050435e+00,1.6930543125863418e-01,-1.3414460241631882e-02,3.5010431622074824e-02,-1.6595918841948269e-03
2460935.70000000,-8.0670135495807083e-01,-1.8845141677647119e+00,1.6913944337332304e-01,-1.3411724689959686e-02,3.5016833768155300e-02,-1.6601660271029542e-03
2460935.80000000,-8.0804239003535694e-01,-1.8810121636616530e+00,1.6897339798969857e-01,-1.3408973791659583e-02,3.5023249204441158e-02,-1.6607418667361745e-03
2460935.90000000,-8.0938314925833699e-01,-1.8775095173336418e+00,1.6880729493629024e-01,-1.3406207465507039e-02,3.5029677942693148e-02,-1.6613194081275186e-03
2460936.00000000,-8.1072363107390588e-01,-1.8740062274662155e+00,1.6864113404344405e-01,-1.3403425629940569e-02,3.5036119994324877e-02,-1.6618986563042188e-03
2460936.10000000,-8.1206383392702797e-01,-1.8705022927274746e+00,1.6847491514022994e-01,-1.3400628203009943e-02,3.5042575370518574e-02,-1.6624796162982079e-03
2460936.20000000,-8.1340375625445349e-01,-1.8669977117844154e+00,1.6830863805521451e-01,-1.3397815102388383e-02,3.5049044082191519e-02,-1.6630622931432266e-03
2460936.30000000,-8.1474339647844396e-01,-1.8634924833192792e+00,1.6814230261723562e-01,-1.3394986245385180e-02,3.5055526139962122e-02,-1.6636466918718738e-03
2460936.40000000,-8.1608275303168509e-01,-1.8599866059642867e+00,1.6797590865230355e-01,-1.3392141548892404e-02,3.5062021554266930e-02,-1.6642328175262757e-03
2460936.50000000,-8.1742182431982036e-01,-1.8564800783996016e+00,1.6780945598824867e-01,-1.3389280929463386e-02,3.5068530335175749e-02,-1.6648206751415293e-03
2460936.60000000,-8.1876060874636747e-01,-1.8529728992880696e+00,1.6764294445162292e-01,-1.3386404303259620e-02,3.5075052492508418e-02,-1.6654102697563468e-03
2460936.70000000,-8.2009910470644154e-01,-1.8494650672915702e+00,1.6747637386847430e-01,-1.3383511586063383e-02,3.5081588035800866e-02,-1.6660016064101034e-03
2460936.80000000,-8.2143731058048541e-01,-1.8459565810873801e+00,1.6730974406512308e-01,-1.3380602693290880e-02,3.5088136974270621e-02,-1.6665946901398324e-03
2460936.90000000,-8.2277522475915732e-01,-1.8424474393028543e+00,1.6714305486505751e-01,-1.3377677539937533e-02,3.5094699316934937e-02,-1.6671895259910364e-03
2460937.00000000,-8.2411284560590392e-01,-1.8389376406134761e+00,1.6697630609358949e-01,-1.3374736040658853e-02,3.5101275072423853e-02,-1.6677861190008720e-03
2460937.10000000,-8.2545017148184852e-01,-1.8354271836775429e+00,1.6680949757475114e-01,-1.3371778109715926e-02,3.5107864249098057e-02,-1.6683844742089379e-03
2460937.20000000,-8.2678720073952194e-01,-1.8319160671525307e+00,1.6664262913207073e-01,-1.3368803660988571e-02,3.5114466855014417e-02,-1.6689845966542638e-03
2460937.30000000,-8.2812393171659981e-01,-1.8284042897114798e+00,1.6647570058935010e-01,-1.3365812607988956e-02,3.5121082897891079e-02,-1.6695864913722457e-03
2460937.40000000,-8.2946036276076185e-01,-1.8248918499776108e+00,1.6630871176755516e-01,-1.3362804863805493e-02,3.5127712385226606e-02,-1.6701901634056052e-03
2460937.50000000,-8.3079649219230556e-01,-1.8213787466224738e+00,1.6614166248947995e-01,-1.3359780341186126e-02,3.5134355324110952e-02,-1.6707956177873079e-03
2460937.60000000,-8.3213231832900802e-01,-1.8178649783005700e+00,1.6597455257663801e-01,-1.3356738952482423e-02,3.5141011721344526e-02,-1.6714028595514966e-03
2460937.70000000,-8.3346783947986258e-01,-1.8143505436657388e+00,1.6580738185003946e-01,-1.3353680609663238e-02,3.5147681583403124e-02,-1.6720118937304210e-03
2460937.80000000,-8.3480305393882304e-01,-1.8108354413875578e+00,1.6564015013097011e-01,-1.3350605224328866e-02,3.5154364916402538e-02,-1.6726227253513123e-03
2460937.90000000,-8.3613796000963503e-01,-1.8073196700858989e+00,1.6547285723787666e-01,-1.3347512707653494e-02,3.5161061726218815e-02,-1.6732353594474899e-03
2460938.00000000,-8.3747255596849146e-01,-1.8038032284291734e+00,1.6530550299103916e-01,-1.3344402970470985e-02,3.5167772018297197e-02,-1.6738498010410103e-03
2460938.10000000,-8.3880684008886697e-01,-1.8002861150688962e+00,1.6513808720945669e-01,-1.3341275923217545e-02,3.5174495797772161e-02,-1.6744660551537476e-03
2460938.20000000,-8.4014081063525992e-01,-1.7967683286560849e+00,1.6497060971162644e-01,-1.3338131475945916e-02,3.5181233069431932e-02,-1.6750841268042620e-03
2460938.30000000,-8.4147446585694585e-01,-1.7932498678576823e+00,1.6480307031632413e-01,-1.3334969538340085e-02,3.5187983837682603e-02,-1.6757040210046120e-03
2460938.40000000,-8.4280780401277777e-01,-1.7897307312910504e+00,1.6463546883948363e-01,-1.3331790019656278e-02,3.5194748106669400e-02,-1.6763257427716096e-03
2460938.50000000,-8.4414082333388651e-01,-1.7862109176223120e+00,1.6446780509887812e-01,-1.3328592828811294e-02,3.5201525880083614e-02,-1.6769492971091952e-03
2460938.60000000,-8.4547352204848503e-01,-1.7826904255008538e+00,1.6430007891100049e-01,-1.3325377874323734e-02,3.5208317161283698e-02,-1.6775746890196688e-03
2460938.70000000,-8.4680589837561915e-01,-1.7791692535757444e+00,1.6413229009184341e-01,-1.3322145064328756e-02,3.5215121953259300e-02,-1.6782019235004927e-03
2460938.80000000,-8.4813795051892682e-01,-1.7756474005121734e+00,1.6396443845768208e-01,-1.3318894306593349e-02,3.5221940258594819e-02,-1.6788310055410422e-03
2460938.90000000,-8.4946967669140949e-01,-1.7721248649258872e+00,1.6379652382194740e-01,-1.3315625508455827e-02,3.5228772079591852e-02,-1.6794619401340103e-03
2460939.00000000,-8.5080107507817759e-01,-1.7686016454816249e+00,1.6362854599991697e-01,-1.3312338576916828e-02,3.5235617418073954e-02,-1.6800947322575044e-03
2460939.10000000,-8.5213214386122405e-01,-1.7650777408275617e+00,1.6346050480558885e-01,-1.3309033418579056e-02,3.5242476275508881e-02,-1.6807293868864282e-03
2460939.20000000,-8.5346288121318303e-01,-1.7615531496117449e+00,1.6329240005246404e-01,-1.3305709939662621e-02,3.5249348652972044e-02,-1.6813659089892185e-03
2460939.30000000,-8.5479328529109744e-01,-1.7580278704985517e+00,1.6312423155433023e-01,-1.3302368046020889e-02,3.5256234551109641e-02,-1.6820043035245319e-03
2460939.40000000,-8.5612335426115949e-01,-1.7545019021030623e+00,1.6295599912212996e-01,-1.3299007643078493e-02,3.5263133970262109e-02,-1.6826445754528007e-03
2460939.50000000,-8.5745308626150141e-01,-1.7509752430895968e+00,1.6278770256865971e-01,-1.3295628635925047e-02,3.5270046910266931e-02,-1.6832867297180490e-03
2460939.60000000,-8.5878247942694019e-01,-1.7474478921060927e+00,1.6261934170543876e-01,-1.3292230929253357e-02,3.5276973370581756e-02,-1.6839307712594224e-03
2460939.70000000,-8.6011153188274247e-01,-1.7439198478005637e+00,1.6245091634349285e-01,-1.3288814427375385e-02,3.5283913350247532e-02,-1.6845767050078623e-03
2460939.80000000,-8.6144024173840095e-01,-1.7403911088375741e+00,1.6228242629413986e-01,-1.3285379034238740e-02,3.5290866847851064e-02,-1.6852245358827248e-03
2460939.90000000,-8.6276860711234327e-01,-1.7368616738325486e+00,1.6211387136585187e-01,-1.3281924653363121e-02,3.5297833861649523e-02,-1.6858742688034888e-03
2460940.00000000,-8.6409662609477100e-01,-1.7333315414504111e+00,1.6194525136896382e-01,-1.3278451187936828e-02,3.5304814389371136e-02,-1.6865259086712855e-03
2460940.10000000,-8.6542429677237165e-01,-1.7298007103398982e+00,1.6177656611253607e-01,-1.3274958540753475e-02,3.5311808428339510e-02,-1.6871794603805829e-03
2460940.20000000,-8.6675161722209360e-01,-1.7262691791500380e+00,1.6160781540514021e-01,-1.3271446614228549e-02,3.5318815975436159e-02,-1.6878349288157899e-03
2460940.30000000,-8.6807858550492922e-01,-1.7227369465466420e+00,1.6143899905564621e-01,-1.3267915310416581e-02,3.5325837027062573e-02,-1.6884923188478090e-03
2460940.40000000,-8.6940519969059293e-01,-1.7192040111465545e+00,1.6127011687007850e-01,-1.3264364530945996e-02,3.5332871579265838e-02,-1.6891516353458977e-03
2460940.50000000,-8.7073145782040751e-01,-1.7156703716163877e+00,1.6110116865633411e-01,-1.3260794177118534e-02,3.5339919627537193e-02,-1.6898128831589097e-03
2460940.60000000,-8.7205735793198591e-01,-1.7121360266067780e+00,1.6093215422103943e-01,-1.3257204149844375e-02,3.5346981166937463e-02,-1.6904760671271274e-03
2460940.70000000,-8.7338289805301339e-01,-1.7086009747688784e+00,1.6076307337033741e-01,-1.3253594349659377e-02,3.5354056192059065e-02,-1.6911411920788049e-03
2460940.80000000,-8.7470807619504010e-01,-1.7050652147708736e+00,1.6059392591067656e-01,-1.3249964676742925e-02,3.5361144696987576e-02,-1.6918082628266452e-03
2460940.90000000,-8.7603289037812526e-01,-1.7015287452321641e+00,1.6042471164566144e-01,-1.3246315030851169e-02,3.5368246675428434e-02,-1.6924772841798205e-03
2460941.00000000,-8.7735733859377529e-01,-1.6979915648222033e+00,1.6025543038077963e-01,-1.3242645311419438e-02,3.5375362120503427e-02,-1.6931482609249156e-03
2460941.10000000,-8.7868141882959205e-01,-1.6944536721946903e+00,1.6008608192025311e-01,-1.3238955417495753e-02,3.5382491024877165e-02,-1.6938211978379195e-03
2460941.20000000,-8.8000512906306305e-01,-1.6909150660040824e+00,1.5991666606782684e-01,-1.3235245247758768e-02,3.5389633380718613e-02,-1.6944960996806955e-03
2460941.30000000,-8.8132846725536418e-01,-1.6873757449221283e+00,1.5974718262755977e-01,-1.3231514700536328e-02,3.5396789179662137e-02,-1.6951729711973866e-03
2460941.40000000,-8.8265143137596969e-01,-1.6838357075719903e+00,1.5957763140066900e-01,-1.3227763673737082e-02,3.5403958412935289e-02,-1.6958518171265957e-03
2460941.50000000,-8.8397401936564246e-01,-1.6802949526271802e+00,1.5940801219026662e-01,-1.3223992064955939e-02,3.5411141071153222e-02,-1.6965326421820276e-03
2460941.60000000,-8.8529622916104811e-01,-1.6767534787456935e+00,1.5923832479820488e-01,-1.3220199771405976e-02,3.5418337144446227e-02,-1.6972154510646381e-03
2460941.70000000,-8.8661805868855492e-01,-1.6732112845865381e+00,1.5906856902586666e-01,-1.3216386689937109e-02,3.5425546622420756e-02,-1.6979002484590303e-03
2460941.80000000,-8.8793950585804593e-01,-1.6696683688262870e+00,1.5889874467495824e-01,-1.3212552717055376e-02,3.5432769494120019e-02,-1.6985870390297927e-03
2460941.90000000,-8.8926056858749425e-01,-1.6661247300931366e+00,1.5872885154434735e-01,-1.3208697748852891e-02,3.5440005748152752e-02,-1.6992758274338327e-03
2460942.00000000,-8.9058124476600675e-01,-1.6625803670659483e+00,1.5855888943480986e-01,-1.3204821681116467e-02,3.5447255372485630e-02,-1.6999666183007175e-03
2460942.10000000,-8.9190153227840352e-01,-1.6590352784083158e+00,1.5838885814586853e-01,-1.3200924409257860e-02,3.5454518354571876e-02,-1.7006594162449807e-03
2460942.20000000,-8.9322142899902823e-01,-1.6554894627851136e+00,1.5821875747658576e-01,-1.3197005828333186e-02,3.5461794681311783e-02,-1.7013542258624461e-03
2460942.30000000,-8.9454093278556845e-01,-1.6519429188790711e+00,1.5804858722635770e-01,-1.3193065833063010e-02,3.5469084339012732e-02,-1.7020510517264903e-03
2460942.40000000,-8.9586004150359710e-01,-1.6483956453247655e+00,1.5787834719174665e-01,-1.3189104317760575e-02,3.5476387313519167e-02,-1.7027498984005386e-03
2460942.50000000,-8.9717875298967031e-01,-1.6448476408077672e+00,1.5770803717123708e-01,-1.3185121176443691e-02,3.5483703590002844e-02,-1.7034507704180967e-03
2460942.60000000,-8.9849706507587201e-01,-1.6412989039986432e+00,1.5753765696206876e-01,-1.3181116302763283e-02,3.5491033153092572e-02,-1.7041536722952168e-03
2460942.70000000,-8.9981497558363410e-01,-1.6377494335695255e+00,1.5736720636103066e-01,-1.3177089590023616e-02,3.5498375986834196e-02,-1.7048586085267475e-03
2460942.80000000,-9.0113248231756693e-01,-1.6341992282107036e+00,1.5719668516525781e-01,-1.3173040931203174e-02,3.5505732074650173e-02,-1.7055655835825215e-03
2460942.90000000,-9.0244958308996470e-01,-1.6306482865645560e+00,1.5702609316905658e-01,-1.3168970218881172e-02,3.5513101399470587e-02,-1.7062746019200113e-03
2460943.00000000,-9.0376627568395951e-01,-1.6270966073247972e+00,1.5685543016867148e-01,-1.3164877345352783e-02,3.5520483943521343e-02,-1.7069856679640515e-03
2460943.10000000,-9.0508255787803038e-01,-1.6235441891704165e+00,1.5668469595911130e-01,-1.3160762202555987e-02,3.5527879688455000e-02,-1.7076987861194643e-03
2460943.20000000,-9.0639842743983334e-01,-1.6199910307822682e+00,1.5651389033494567e-01,-1.3156624682092612e-02,3.5535288615310238e-02,-1.7084139607672333e-03
2460943.30000000,-9.0771388212004334e-01,-1.6164371308596859e+00,1.5634301309110329e-01,-1.3152464675250039e-02,3.5542710704471028e-02,-1.7091311962606159e-03
2460943.40000000,-9.0902891967682109e-01,-1.6128824880543415e+00,1.5617206401969094e-01,-1.3148282072925985e-02,3.5550145935798604e-02,-1.7098504969379612e-03
2460943.50000000,-9.1034353783902688e-01,-1.6093271010696062e+00,1.5600104291477063e-01,-1.3144076765747154e-02,3.5557594288417711e-02,-1.7105718671021175e-03
2460943.60000000,-9.1165773433069208e-01,-1.6057709685944193e+00,1.5582994956917948e-01,-1.3139848643994359e-02,3.5565055740848450e-02,-1.7112953110332194e-03
2460943.70000000,-9.1297150686485951e-01,-1.6022140893199004e+00,1.5565878377532780e-01,-1.3135597597624388e-02,3.5572530270965325e-02,-1.7120208329847841e-03
2460943.80000000,-9.1428485313743724e-01,-1.5986564619559824e+00,1.5548754532599959e-01,-1.3131323516292627e-02,3.5580017855955909e-02,-1.7127484371797473e-03
2460943.90000000,-9.1559777085162708e-01,-1.5950980851652083e+00,1.5531623401116523e-01,-1.3127026289276034e-02,3.5587518472453838e-02,-1.7134781278234459e-03
2460944.00000000,-9.1691025768119838e-01,-1.5915389576621946e+00,1.5514484962276870e-01,-1.3122705805595320e-02,3.5595032096323163e-02,-1.7142099090827036e-03
2460944.10000000,-9.1822231129492138e-01,-1.5879790781474372e+00,1.5497339195154100e-01,-1.3118361953938326e-02,3.5602558702791158e-02,-1.7149437850987838e-03
2460944.20000000,-9.1953392935042000e-01,-1.5844184453239432e+00,1.5480186078780078e-01,-1.3113994622682774e-02,3.5610098266406952e-02,-1.7156797599834084e-03
2460944.30000000,-9.2084510948803611e-01,-1.5808570579138848e+00,1.5463025592225599e-01,-1.3109603699919778e-02,3.5617650760999674e-02,-1.7164178378147137e-03
2460944.40000000,-9.2215584935521866e-01,-1.5772949145923278e+00,1.5445857714281064e-01,-1.3105189073375021e-02,3.5625216159812609e-02,-1.7171580226503981e-03
